rec_device_id,channel,timestamp,value
1,14,2023-12-18 06:23:37.180281086,30.385563035821505
2,10,2023-12-18 06:23:37.186282286,44.77937400085228
2,10,2023-12-18 06:23:37.192283486,42.36832882696123
3,12,2023-12-18 06:23:37.198284686,27.81838205416124
1,12,2023-12-18 06:23:37.204285886,28.9606129323737
1,10,2023-12-18 06:23:37.210287087,48.68730207074442
1,12,2023-12-18 06:23:37.216288287,34.87424267793283
1,12,2023-12-18 06:23:37.222289487,29.47692070566805
3,8,2023-12-18 06:23:37.228290687,26.1930957680532
1,8,2023-12-18 06:23:37.234291888,24.439429355363195
2,12,2023-12-18 06:23:37.240293088,35.414267432305635
3,12,2023-12-18 06:23:37.246294288,21.535179555369915
3,14,2023-12-18 06:23:37.252295488,22.66515864424059
1,8,2023-12-18 06:23:37.258296689,43.27798290756996
1,8,2023-12-18 06:23:37.264297889,43.26310715393726
1,14,2023-12-18 06:23:37.270299089,27.04308290872733
2,12,2023-12-18 06:23:37.276300289,47.029544237701785
1,12,2023-12-18 06:23:37.282301490,25.912780099060384
3,10,2023-12-18 06:23:37.288302690,29.555911120345428
3,14,2023-12-18 06:23:37.294303890,30.50155364986151
1,10,2023-12-18 06:23:37.300305090,24.578172343233128
1,12,2023-12-18 06:23:37.306306291,36.78325626821051
3,12,2023-12-18 06:23:37.312307491,39.18219161210241
3,14,2023-12-18 06:23:37.318308691,26.830761008233573
2,8,2023-12-18 06:23:37.324309891,40.262216980809484
2,10,2023-12-18 06:23:37.330311092,22.764456789921002
2,10,2023-12-18 06:23:37.336312292,44.99249380801393
1,12,2023-12-18 06:23:37.342313492,24.11971320915407
1,10,2023-12-18 06:23:37.348314692,43.30477987117548
3,8,2023-12-18 06:23:37.354315892,30.76240300967321
3,14,2023-12-18 06:23:37.360317093,24.883297609172214
3,14,2023-12-18 06:23:37.366318293,35.445443093875596
2,12,2023-12-18 06:23:37.372319493,49.071136638152154
3,8,2023-12-18 06:23:37.378320693,48.71787193533956
3,10,2023-12-18 06:23:37.384321894,26.22184174832924
2,12,2023-12-18 06:23:37.390323094,32.62757969725542
2,10,2023-12-18 06:23:37.396324294,25.61924959083335
1,12,2023-12-18 06:23:37.402325494,33.60456707681264
2,8,2023-12-18 06:23:37.408326695,45.355213012987186
1,10,2023-12-18 06:23:37.414327895,38.89127645079128
1,10,2023-12-18 06:23:37.420329095,35.44491556730088
3,14,2023-12-18 06:23:37.426330295,39.177760949757456
3,8,2023-12-18 06:23:37.432331496,46.26940516588947
1,12,2023-12-18 06:23:37.438332696,46.208061715729244
1,10,2023-12-18 06:23:37.444333896,38.92805653930283
1,8,2023-12-18 06:23:37.450335096,47.23553515394628
2,8,2023-12-18 06:23:37.456336297,21.641916891479347
2,10,2023-12-18 06:23:37.462337497,36.97790285193271
1,12,2023-12-18 06:23:37.468338697,38.75030033265824
1,12,2023-12-18 06:23:37.474339897,21.279921708298517
2,10,2023-12-18 06:23:37.480341098,38.33741187549004
1,8,2023-12-18 06:23:37.486342298,23.77383860028332
3,14,2023-12-18 06:23:37.492343498,39.65800460884238
3,14,2023-12-18 06:23:37.498344698,23.654085193410125
3,14,2023-12-18 06:23:37.504345898,35.79881448188364
3,14,2023-12-18 06:23:37.510347099,47.32189555919737
3,10,2023-12-18 06:23:37.516348299,31.0823983211584
1,10,2023-12-18 06:23:37.522349499,22.76918608799768
1,14,2023-12-18 06:23:37.528350699,44.22992458906543
2,12,2023-12-18 06:23:37.534351900,39.99426650013156
3,14,2023-12-18 06:23:37.540353100,49.43450618326516
3,12,2023-12-18 06:23:37.546354300,27.859296679178847
3,8,2023-12-18 06:23:37.552355500,35.871034040265585
3,12,2023-12-18 06:23:37.558356701,41.36844718607858
2,8,2023-12-18 06:23:37.564357901,45.190910452589534
3,8,2023-12-18 06:23:37.570359101,39.95134962155409
3,14,2023-12-18 06:23:37.576360301,41.18948789202558
1,10,2023-12-18 06:23:37.582361502,47.99480267008015
1,10,2023-12-18 06:23:37.588362702,25.796990109183014
1,14,2023-12-18 06:23:37.594363902,48.22551340930843
3,8,2023-12-18 06:23:37.600365102,27.805899129826013
3,12,2023-12-18 06:23:37.606366303,33.63707458877018
3,12,2023-12-18 06:23:37.612367503,36.69096061122296
2,12,2023-12-18 06:23:37.618368703,35.44080348840261
1,12,2023-12-18 06:23:37.624369903,44.38933444377314
1,10,2023-12-18 06:23:37.630371104,46.2675589334016
1,10,2023-12-18 06:23:37.636372304,32.65587824796159
1,14,2023-12-18 06:23:37.642373504,41.68043350014404
2,8,2023-12-18 06:23:37.648374704,27.684433402276625
1,8,2023-12-18 06:23:37.654375904,33.7162778750936
2,8,2023-12-18 06:23:37.660377105,24.49949263804042
1,12,2023-12-18 06:23:37.666378305,31.09345781276513
2,14,2023-12-18 06:23:37.672379505,35.163759642075746
1,10,2023-12-18 06:23:37.678380705,30.14268691513872
3,10,2023-12-18 06:23:37.684381906,30.538348378041498
2,10,2023-12-18 06:23:37.690383106,20.751463659440642
3,12,2023-12-18 06:23:37.696384306,24.396812466909772
3,10,2023-12-18 06:23:37.702385506,42.54938138087661
2,8,2023-12-18 06:23:37.708386707,28.762285647632208
3,10,2023-12-18 06:23:37.714387907,47.122921776196506
2,14,2023-12-18 06:23:37.720389107,48.7418933112727
2,12,2023-12-18 06:23:37.726390307,25.013452408797082
2,14,2023-12-18 06:23:37.732391508,36.5005680284351
2,8,2023-12-18 06:23:37.738392708,32.50476187743756
1,10,2023-12-18 06:23:37.744393908,27.05336106201223
3,14,2023-12-18 06:23:37.750395108,32.926444933378846
3,14,2023-12-18 06:23:37.756396309,34.307974743047254
2,12,2023-12-18 06:23:37.762397509,37.73958184234205
1,10,2023-12-18 06:23:37.768398709,33.931221797092036
3,10,2023-12-18 06:23:37.774399909,27.04049542586793
2,12,2023-12-18 06:23:37.780401110,43.99928505643531
2,14,2023-12-18 06:23:37.786402310,35.712940578404485
1,10,2023-12-18 06:23:37.792403510,41.03730044051926
3,10,2023-12-18 06:23:37.798404710,21.475263171773737
3,14,2023-12-18 06:23:37.804405910,29.563907396221833
1,12,2023-12-18 06:23:37.810407111,33.165947018612215
1,10,2023-12-18 06:23:37.816408311,49.45912363751392
2,10,2023-12-18 06:23:37.822409511,46.333451652470885
2,8,2023-12-18 06:23:37.828410711,25.682489051327167
2,10,2023-12-18 06:23:37.834411912,32.780812235648185
2,14,2023-12-18 06:23:37.840413112,31.443473441217083
1,14,2023-12-18 06:23:37.846414312,37.88655025225395
2,12,2023-12-18 06:23:37.852415512,38.58514558025412
3,14,2023-12-18 06:23:37.858416713,49.537614562978035
1,8,2023-12-18 06:23:37.864417913,44.99773184374152
1,12,2023-12-18 06:23:37.870419113,34.1695991580891
2,12,2023-12-18 06:23:37.876420313,44.765329770851096
2,10,2023-12-18 06:23:37.882421514,41.091189170928
2,14,2023-12-18 06:23:37.888422714,48.691248747570654
2,12,2023-12-18 06:23:37.894423914,46.70969467893927
2,10,2023-12-18 06:23:37.900425114,49.86978562246914
2,12,2023-12-18 06:23:37.906426315,45.380610178111915
2,14,2023-12-18 06:23:37.912427515,39.947609911274085
3,10,2023-12-18 06:23:37.918428715,46.72585588277964
1,8,2023-12-18 06:23:37.924429915,36.45835011720179
3,14,2023-12-18 06:23:37.930431116,26.72062717221079
3,14,2023-12-18 06:23:37.936432316,47.45399305103692
2,14,2023-12-18 06:23:37.942433516,48.15936192466451
1,8,2023-12-18 06:23:37.948434716,37.76941232350505
1,8,2023-12-18 06:23:37.954435916,21.682254476238842
1,14,2023-12-18 06:23:37.960437117,28.017032269215242
3,12,2023-12-18 06:23:37.966438317,21.56371757844192
1,12,2023-12-18 06:23:37.972439517,39.24415323065474
1,8,2023-12-18 06:23:37.978440717,25.757979615839467
1,10,2023-12-18 06:23:37.984441918,29.8688241340352
3,8,2023-12-18 06:23:37.990443118,25.61191804135986
3,14,2023-12-18 06:23:37.996444318,25.038291688293675
2,8,2023-12-18 06:23:38.002445518,47.09719380376792
1,10,2023-12-18 06:23:38.008446719,34.83462214781728
1,12,2023-12-18 06:23:38.014447919,45.70104946588077
3,8,2023-12-18 06:23:38.020449119,24.376836588538154
3,12,2023-12-18 06:23:38.026450319,30.697052151431855
3,8,2023-12-18 06:23:38.032451520,37.56317436680508
3,10,2023-12-18 06:23:38.038452720,29.71796122473109
2,10,2023-12-18 06:23:38.044453920,38.541251206975446
1,8,2023-12-18 06:23:38.050455120,37.87741184876801
2,14,2023-12-18 06:23:38.056456321,48.857057414181924
2,10,2023-12-18 06:23:38.062457521,36.806051840123374
2,8,2023-12-18 06:23:38.068458721,42.08257307500804
2,10,2023-12-18 06:23:38.074459921,32.336800772538325
2,12,2023-12-18 06:23:38.080461122,45.70988979492017
1,8,2023-12-18 06:23:38.086462322,44.638502533820926
3,12,2023-12-18 06:23:38.092463522,44.83849683084378
2,14,2023-12-18 06:23:38.098464722,25.840711671676928
3,10,2023-12-18 06:23:38.104465922,21.073373376784893
3,10,2023-12-18 06:23:38.110467123,47.31055201181191
1,14,2023-12-18 06:23:38.116468323,27.971813413043176
2,12,2023-12-18 06:23:38.122469523,30.850896844401525
2,14,2023-12-18 06:23:38.128470723,46.48514762124398
3,12,2023-12-18 06:23:38.134471924,42.51003648552992
1,12,2023-12-18 06:23:38.140473124,38.51857166831158
1,8,2023-12-18 06:23:38.146474324,23.911518562545144
2,12,2023-12-18 06:23:38.152475524,27.504672153683586
2,8,2023-12-18 06:23:38.158476725,39.51313176603675
1,8,2023-12-18 06:23:38.164477925,32.908347630362826
1,10,2023-12-18 06:23:38.170479125,38.651021768775266
3,8,2023-12-18 06:23:38.176480325,24.609229637501645
1,10,2023-12-18 06:23:38.182481526,44.717470281879706
2,8,2023-12-18 06:23:38.188482726,27.82244009033467
2,8,2023-12-18 06:23:38.194483926,37.37939583833315
2,8,2023-12-18 06:23:38.200485126,35.620424448281256
2,10,2023-12-18 06:23:38.206486327,49.095224961473974
1,14,2023-12-18 06:23:38.212487527,38.209923463711746
2,8,2023-12-18 06:23:38.218488727,25.46289137388372
1,12,2023-12-18 06:23:38.224489927,37.291753592427455
1,12,2023-12-18 06:23:38.230491128,43.237827885150494
3,10,2023-12-18 06:23:38.236492328,49.45534536469164
1,8,2023-12-18 06:23:38.242493528,26.357069038735066
1,12,2023-12-18 06:23:38.248494728,44.163422355350804
2,10,2023-12-18 06:23:38.254495928,33.24203768070189
2,14,2023-12-18 06:23:38.260497129,23.198965327335774
1,10,2023-12-18 06:23:38.266498329,37.001982832563556
3,14,2023-12-18 06:23:38.272499529,42.12248226803797
2,10,2023-12-18 06:23:38.278500729,27.659917390695945
1,8,2023-12-18 06:23:38.284501930,32.95514166887823
2,10,2023-12-18 06:23:38.290503130,36.724135556662226
1,14,2023-12-18 06:23:38.296504330,31.588198649610348
3,12,2023-12-18 06:23:38.302505530,21.391077120667983
2,10,2023-12-18 06:23:38.308506731,27.5895430648981
1,14,2023-12-18 06:23:38.314507931,37.15990939787335
2,10,2023-12-18 06:23:38.320509131,47.610488035352944
3,14,2023-12-18 06:23:38.326510331,32.24702386062829
1,10,2023-12-18 06:23:38.332511532,39.6268640072386
2,8,2023-12-18 06:23:38.338512732,36.411844098286736
1,12,2023-12-18 06:23:38.344513932,43.97973419575027
2,8,2023-12-18 06:23:38.350515132,36.00795301681772
1,12,2023-12-18 06:23:38.356516333,29.94946944514865
2,14,2023-12-18 06:23:38.362517533,47.624495228261694
3,14,2023-12-18 06:23:38.368518733,43.91447266077795
3,8,2023-12-18 06:23:38.374519933,42.860379520162766
1,12,2023-12-18 06:23:38.380521134,35.486122815755515
3,8,2023-12-18 06:23:38.386522334,32.88596702857778
1,10,2023-12-18 06:23:38.392523534,32.06377600180569
3,12,2023-12-18 06:23:38.398524734,47.82067083692165
1,14,2023-12-18 06:23:38.404525934,25.175799965972796
3,10,2023-12-18 06:23:38.410527135,35.804736548245614
2,10,2023-12-18 06:23:38.416528335,31.911379047851582
2,14,2023-12-18 06:23:38.422529535,35.90402079477854
3,10,2023-12-18 06:23:38.428530735,23.87856205674683
3,14,2023-12-18 06:23:38.434531936,30.61622792464709
1,12,2023-12-18 06:23:38.440533136,49.0420939102202
1,12,2023-12-18 06:23:38.446534336,31.290641513089014
3,14,2023-12-18 06:23:38.452535536,25.65571370826941
3,12,2023-12-18 06:23:38.458536737,21.889497175642106
2,12,2023-12-18 06:23:38.464537937,44.07367092140713
2,8,2023-12-18 06:23:38.470539137,33.19201614356693
1,10,2023-12-18 06:23:38.476540337,26.034451688027914
3,12,2023-12-18 06:23:38.482541538,21.516328066718216
3,14,2023-12-18 06:23:38.488542738,21.261262896260632
3,8,2023-12-18 06:23:38.494543938,22.594664690769704
1,12,2023-12-18 06:23:38.500545138,25.393208055126564
1,10,2023-12-18 06:23:38.506546339,46.53930462420166
1,12,2023-12-18 06:23:38.512547539,46.23499477183428
2,12,2023-12-18 06:23:38.518548739,43.11152568011586
3,10,2023-12-18 06:23:38.524549939,46.40858831700011
1,14,2023-12-18 06:23:38.530551140,25.640764497940097
1,10,2023-12-18 06:23:38.536552340,33.50342214062961
1,10,2023-12-18 06:23:38.542553540,41.67559458287536
3,10,2023-12-18 06:23:38.548554740,41.7895862714077
3,10,2023-12-18 06:23:38.554555940,24.960867253834365
2,8,2023-12-18 06:23:38.560557141,24.733777743723262
2,8,2023-12-18 06:23:38.566558341,44.96961772019016
2,12,2023-12-18 06:23:38.572559541,42.59012662704243
2,10,2023-12-18 06:23:38.578560741,28.604153704014827
3,10,2023-12-18 06:23:38.584561942,37.94541780567382
2,12,2023-12-18 06:23:38.590563142,36.26725152904128
3,8,2023-12-18 06:23:38.596564342,48.941370398577874
3,10,2023-12-18 06:23:38.602565542,47.99511830081718
1,12,2023-12-18 06:23:38.608566743,20.245902573118666
3,8,2023-12-18 06:23:38.614567943,44.654546285992254
2,10,2023-12-18 06:23:38.620569143,34.567960947185284
3,14,2023-12-18 06:23:38.626570343,35.544272324620934
2,8,2023-12-18 06:23:38.632571544,48.7215458034464
3,14,2023-12-18 06:23:38.638572744,21.1576383455802
3,10,2023-12-18 06:23:38.644573944,22.518136045813502
1,12,2023-12-18 06:23:38.650575144,32.9797178748777
2,8,2023-12-18 06:23:38.656576345,22.21262246565036
3,10,2023-12-18 06:23:38.662577545,20.414394154128654
1,14,2023-12-18 06:23:38.668578745,22.57659275239028
2,10,2023-12-18 06:23:38.674579945,48.97677778824119
2,10,2023-12-18 06:23:38.680581146,45.83582212267733
3,8,2023-12-18 06:23:38.686582346,28.83763374160882
1,14,2023-12-18 06:23:38.692583546,30.524533426942035
2,12,2023-12-18 06:23:38.698584746,41.70491332196958
3,12,2023-12-18 06:23:38.704585946,42.223373227831125
1,14,2023-12-18 06:23:38.710587147,21.317953456859314
3,12,2023-12-18 06:23:38.716588347,24.083076757970915
3,10,2023-12-18 06:23:38.722589547,37.55991068855286
2,8,2023-12-18 06:23:38.728590747,21.64432252373137
3,12,2023-12-18 06:23:38.734591948,20.348395949468145
1,8,2023-12-18 06:23:38.740593148,29.491333457820666
2,12,2023-12-18 06:23:38.746594348,32.03910752960482
1,12,2023-12-18 06:23:38.752595548,24.342428082253857
2,12,2023-12-18 06:23:38.758596749,31.94888387859028
3,12,2023-12-18 06:23:38.764597949,38.20497207552357
3,8,2023-12-18 06:23:38.770599149,48.972436730447185
2,8,2023-12-18 06:23:38.776600349,48.405017614561324
2,12,2023-12-18 06:23:38.782601550,41.11937121526462
1,12,2023-12-18 06:23:38.788602750,30.486639199936928
1,12,2023-12-18 06:23:38.794603950,48.56712418675244
3,10,2023-12-18 06:23:38.800605150,43.97447358438255
2,14,2023-12-18 06:23:38.806606351,43.11117599279999
3,10,2023-12-18 06:23:38.812607551,47.161434480317375
1,8,2023-12-18 06:23:38.818608751,45.893921267283645
3,8,2023-12-18 06:23:38.824609951,33.3334268567162
3,8,2023-12-18 06:23:38.830611152,42.229858991229975
2,12,2023-12-18 06:23:38.836612352,21.86116490950006
2,14,2023-12-18 06:23:38.842613552,21.23164875358694
2,10,2023-12-18 06:23:38.848614752,21.238655157238625
1,14,2023-12-18 06:23:38.854615952,29.40689059172135
3,10,2023-12-18 06:23:38.860617153,35.64324820658792
3,10,2023-12-18 06:23:38.866618353,42.62057143199853
3,10,2023-12-18 06:23:38.872619553,34.46510399356604
1,14,2023-12-18 06:23:38.878620753,44.992636833500214
1,12,2023-12-18 06:23:38.884621954,49.64640029111798
1,12,2023-12-18 06:23:38.890623154,48.84880389880864
2,8,2023-12-18 06:23:38.896624354,42.26954990056801
1,10,2023-12-18 06:23:38.902625554,36.40672608955185
1,10,2023-12-18 06:23:38.908626755,41.09877867796227
3,8,2023-12-18 06:23:38.914627955,26.062085964470462
2,12,2023-12-18 06:23:38.920629155,20.726333449654728
3,12,2023-12-18 06:23:38.926630355,42.68631526909006
2,12,2023-12-18 06:23:38.932631556,30.732438569378484
3,8,2023-12-18 06:23:38.938632756,37.672386885614536
1,12,2023-12-18 06:23:38.944633956,29.24247519230405
3,8,2023-12-18 06:23:38.950635156,28.361014771073986
3,8,2023-12-18 06:23:38.956636357,43.122236537045566
3,10,2023-12-18 06:23:38.962637557,47.34207974904435
1,14,2023-12-18 06:23:38.968638757,43.76158544122926
3,8,2023-12-18 06:23:38.974639957,30.258732112132947
1,14,2023-12-18 06:23:38.980641158,26.941268585059976
3,12,2023-12-18 06:23:38.986642358,31.65906304492674
2,8,2023-12-18 06:23:38.992643558,46.543806223897434
2,12,2023-12-18 06:23:38.998644758,38.98692665725062
1,14,2023-12-18 06:23:39.004645958,32.244160188226545
1,8,2023-12-18 06:23:39.010647159,21.512836789570205
3,8,2023-12-18 06:23:39.016648359,36.0475120678942
3,14,2023-12-18 06:23:39.022649559,47.17073834549774
3,14,2023-12-18 06:23:39.028650759,21.239579358723258
3,10,2023-12-18 06:23:39.034651960,24.459962674517474
1,12,2023-12-18 06:23:39.040653160,35.70629515666137
1,12,2023-12-18 06:23:39.046654360,29.53196860032667
2,14,2023-12-18 06:23:39.052655560,44.63046950003147
1,8,2023-12-18 06:23:39.058656761,23.02630270634661
1,10,2023-12-18 06:23:39.064657961,42.04404031352446
3,14,2023-12-18 06:23:39.070659161,22.4757847898724
3,12,2023-12-18 06:23:39.076660361,39.16283868846245
3,14,2023-12-18 06:23:39.082661562,28.44327620121618
3,10,2023-12-18 06:23:39.088662762,47.28601584939522
3,14,2023-12-18 06:23:39.094663962,27.018546567234594
2,12,2023-12-18 06:23:39.100665162,33.48540120458069
2,12,2023-12-18 06:23:39.106666363,30.076516167127423
2,8,2023-12-18 06:23:39.112667563,40.93527929641685
1,10,2023-12-18 06:23:39.118668763,28.385460353705874
1,12,2023-12-18 06:23:39.124669963,21.80390088892116
3,8,2023-12-18 06:23:39.130671164,41.27214933984631
3,14,2023-12-18 06:23:39.136672364,36.36228202007086
1,10,2023-12-18 06:23:39.142673564,39.566431801591364
2,8,2023-12-18 06:23:39.148674764,39.95616004159683
1,10,2023-12-18 06:23:39.154675964,22.425763008240548
3,12,2023-12-18 06:23:39.160677165,26.800799413913396
3,12,2023-12-18 06:23:39.166678365,30.948328689715368
1,8,2023-12-18 06:23:39.172679565,23.70871956841722
3,14,2023-12-18 06:23:39.178680765,25.964085920244433
2,14,2023-12-18 06:23:39.184681966,23.25131089109941
2,8,2023-12-18 06:23:39.190683166,41.2765801954108
3,12,2023-12-18 06:23:39.196684366,45.120950317616014
2,8,2023-12-18 06:23:39.202685566,48.510385640385465
2,10,2023-12-18 06:23:39.208686767,27.24053576095126
3,10,2023-12-18 06:23:39.214687967,32.22469233556126
1,10,2023-12-18 06:23:39.220689167,37.18292162824639
2,10,2023-12-18 06:23:39.226690367,40.10733401345249
1,12,2023-12-18 06:23:39.232691568,31.350653487829142
1,8,2023-12-18 06:23:39.238692768,43.15532156400355
1,12,2023-12-18 06:23:39.244693968,33.870548883166194
2,10,2023-12-18 06:23:39.250695168,42.068697248724646
3,14,2023-12-18 06:23:39.256696369,44.51653165918394
1,12,2023-12-18 06:23:39.262697569,21.87841607686936
1,12,2023-12-18 06:23:39.268698769,37.29258541885174
1,8,2023-12-18 06:23:39.274699969,49.794503463418565
3,12,2023-12-18 06:23:39.280701170,28.88794044999235
3,14,2023-12-18 06:23:39.286702370,24.656026394981723
2,10,2023-12-18 06:23:39.292703570,45.43221891977656
3,12,2023-12-18 06:23:39.298704770,20.520486485149227
1,12,2023-12-18 06:23:39.304705970,44.59459760457218
1,12,2023-12-18 06:23:39.310707171,24.66604528153468
1,8,2023-12-18 06:23:39.316708371,32.03646192642474
1,14,2023-12-18 06:23:39.322709571,33.22705207516424
3,10,2023-12-18 06:23:39.328710771,32.05808262947175
1,8,2023-12-18 06:23:39.334711972,22.042896838932826
2,8,2023-12-18 06:23:39.340713172,46.13612145259239
3,10,2023-12-18 06:23:39.346714372,28.863996622689644
3,14,2023-12-18 06:23:39.352715572,47.62311595970292
1,10,2023-12-18 06:23:39.358716773,44.40692010300596
2,12,2023-12-18 06:23:39.364717973,21.319058103301884
1,8,2023-12-18 06:23:39.370719173,32.16549484602247
3,10,2023-12-18 06:23:39.376720373,44.52089398589119
1,10,2023-12-18 06:23:39.382721574,26.815028800825193
1,10,2023-12-18 06:23:39.388722774,47.8701487394887
2,10,2023-12-18 06:23:39.394723974,33.36629602993342
3,10,2023-12-18 06:23:39.400725174,41.22821945174964
2,12,2023-12-18 06:23:39.406726375,40.66200536294119
2,10,2023-12-18 06:23:39.412727575,24.22204778942555
1,10,2023-12-18 06:23:39.418728775,22.426836585212808
2,8,2023-12-18 06:23:39.424729975,45.145060492812235
2,8,2023-12-18 06:23:39.430731176,20.10829547623304
3,10,2023-12-18 06:23:39.436732376,41.90626145171571
1,8,2023-12-18 06:23:39.442733576,42.74665228123784
3,12,2023-12-18 06:23:39.448734776,31.667035415241244
1,14,2023-12-18 06:23:39.454735976,24.51657834856966
3,12,2023-12-18 06:23:39.460737177,42.84583792793603
3,14,2023-12-18 06:23:39.466738377,35.94246482349365
1,8,2023-12-18 06:23:39.472739577,20.75187724308016
2,12,2023-12-18 06:23:39.478740777,48.30355508895034
2,10,2023-12-18 06:23:39.484741978,20.96174873177754
1,8,2023-12-18 06:23:39.490743178,42.74276090342363
1,10,2023-12-18 06:23:39.496744378,32.87118680587804
2,12,2023-12-18 06:23:39.502745578,36.10928230037675
2,12,2023-12-18 06:23:39.508746779,32.033066460319205
2,14,2023-12-18 06:23:39.514747979,32.78553402166915
2,8,2023-12-18 06:23:39.520749179,42.524338696432416
2,12,2023-12-18 06:23:39.526750379,42.79846023324198
2,10,2023-12-18 06:23:39.532751580,25.79130693927314
3,8,2023-12-18 06:23:39.538752780,29.573904350766526
3,12,2023-12-18 06:23:39.544753980,42.91400428795862
2,14,2023-12-18 06:23:39.550755180,37.23131960279607
2,8,2023-12-18 06:23:39.556756381,30.179845055923934
2,14,2023-12-18 06:23:39.562757581,41.26125851536274
1,14,2023-12-18 06:23:39.568758781,42.986978871974735
3,10,2023-12-18 06:23:39.574759981,30.152268677290976
2,10,2023-12-18 06:23:39.580761182,47.165168964324906
2,10,2023-12-18 06:23:39.586762382,44.30936471265646
3,14,2023-12-18 06:23:39.592763582,20.553940950643103
3,8,2023-12-18 06:23:39.598764782,24.459503193601716
3,8,2023-12-18 06:23:39.604765982,30.610888694936556
2,8,2023-12-18 06:23:39.610767183,22.04173815795027
1,12,2023-12-18 06:23:39.616768383,46.47916777993945
1,10,2023-12-18 06:23:39.622769583,24.565266768020408
1,10,2023-12-18 06:23:39.628770783,42.21241650795762
1,14,2023-12-18 06:23:39.634771984,33.44462826634577
3,8,2023-12-18 06:23:39.640773184,35.17962068116243
3,10,2023-12-18 06:23:39.646774384,20.53513349311325
1,8,2023-12-18 06:23:39.652775584,22.46443530157284
3,8,2023-12-18 06:23:39.658776785,44.727603555693435
2,8,2023-12-18 06:23:39.664777985,24.780732922389635
1,10,2023-12-18 06:23:39.670779185,45.540522320721834
1,14,2023-12-18 06:23:39.676780385,31.039158376172246
3,10,2023-12-18 06:23:39.682781586,46.4800838477352
2,10,2023-12-18 06:23:39.688782786,22.59032852867844
1,10,2023-12-18 06:23:39.694783986,47.04432771126115
1,12,2023-12-18 06:23:39.700785186,31.19661153398942
3,10,2023-12-18 06:23:39.706786387,28.519049375607764
3,12,2023-12-18 06:23:39.712787587,35.728049805795564
1,14,2023-12-18 06:23:39.718788787,28.661877690329597
2,14,2023-12-18 06:23:39.724789987,37.801411145253894
2,8,2023-12-18 06:23:39.730791188,35.69825286697053
1,14,2023-12-18 06:23:39.736792388,24.886170592101152
3,10,2023-12-18 06:23:39.742793588,43.52238384264896
1,10,2023-12-18 06:23:39.748794788,32.98643550221939
1,12,2023-12-18 06:23:39.754795988,31.410887369452382
3,8,2023-12-18 06:23:39.760797189,25.976501078324176
1,10,2023-12-18 06:23:39.766798389,27.48426624561587
2,14,2023-12-18 06:23:39.772799589,35.52051612137373
2,14,2023-12-18 06:23:39.778800789,43.862482956302074
1,14,2023-12-18 06:23:39.784801990,23.400296949187656
3,12,2023-12-18 06:23:39.790803190,28.267104213804913
3,14,2023-12-18 06:23:39.796804390,33.684290596788465
1,14,2023-12-18 06:23:39.802805590,26.582187015473643
1,8,2023-12-18 06:23:39.808806791,43.2726424902084
3,10,2023-12-18 06:23:39.814807991,23.612462986352952
2,14,2023-12-18 06:23:39.820809191,38.671640219867214
1,10,2023-12-18 06:23:39.826810391,24.441342102889923
2,8,2023-12-18 06:23:39.832811592,23.355189844011647
3,10,2023-12-18 06:23:39.838812792,29.57290622584516
2,8,2023-12-18 06:23:39.844813992,39.637773602046025
1,10,2023-12-18 06:23:39.850815192,31.358128666937716
1,12,2023-12-18 06:23:39.856816393,23.281570985611115
1,8,2023-12-18 06:23:39.862817593,21.77740139326494
1,8,2023-12-18 06:23:39.868818793,34.18829523399965
2,10,2023-12-18 06:23:39.874819993,35.16649050413921
2,12,2023-12-18 06:23:39.880821194,31.40658477030242
1,14,2023-12-18 06:23:39.886822394,48.468405721374694
3,8,2023-12-18 06:23:39.892823594,48.25529150551027
2,12,2023-12-18 06:23:39.898824794,44.92801934045417
2,10,2023-12-18 06:23:39.904825994,45.65540738931808
2,8,2023-12-18 06:23:39.910827195,47.643435990473094
3,8,2023-12-18 06:23:39.916828395,36.18256494422282
3,12,2023-12-18 06:23:39.922829595,38.19981701649021
1,14,2023-12-18 06:23:39.928830795,22.859557496995905
2,10,2023-12-18 06:23:39.934831996,47.49651340081452
3,12,2023-12-18 06:23:39.940833196,34.05836524700416
1,12,2023-12-18 06:23:39.946834396,26.81354069226117
2,8,2023-12-18 06:23:39.952835596,22.954039517875096
2,8,2023-12-18 06:23:39.958836797,48.85574451667591
1,10,2023-12-18 06:23:39.964837997,33.90062398652494
2,14,2023-12-18 06:23:39.970839197,29.02190366480818
1,10,2023-12-18 06:23:39.976840397,20.12588821293165
2,14,2023-12-18 06:23:39.982841598,40.58651186368211
2,12,2023-12-18 06:23:39.988842798,28.288847330003918
2,14,2023-12-18 06:23:39.994843998,33.076846470642415
1,12,2023-12-18 06:23:40.000845198,41.29732723443958
1,14,2023-12-18 06:23:40.006846399,40.580079747661344
3,12,2023-12-18 06:23:40.012847599,35.059026932877956
1,8,2023-12-18 06:23:40.018848799,38.84748227618934
3,12,2023-12-18 06:23:40.024849999,43.54564345451462
1,8,2023-12-18 06:23:40.030851200,30.500765200472912
1,10,2023-12-18 06:23:40.036852400,47.91206711804614
1,14,2023-12-18 06:23:40.042853600,25.524016551977923
3,10,2023-12-18 06:23:40.048854800,22.19101007753195
1,10,2023-12-18 06:23:40.054856001,40.43399378037422
1,12,2023-12-18 06:23:40.060857201,35.074978295844694
3,10,2023-12-18 06:23:40.066858401,23.64443646808904
